"","X1","Textbox87","Textbox82","nat_definition4","region_name_3","textbox37","Category3","textbox39","Assur_DestinationCity1","Cases3","Cases4"
"227",91353,"From: 01 Jan 2006","To: 31 Dec 2006","Burundi",2006,514,"Arizona",53,"Phoenix",50,39552
"228",86070,"From: 01 Jan 2007","To: 31 Dec 2007","Burundi",2007,5058,"Alabama",40,"Mobile",40,47753
"229",44070,"From: 01 Jan 2008","To: 31 Dec 2008","Burundi",2008,2567,"Alabama",1,"Mobile",1,64733
"230",50142,"From: 01 Jan 2009","To: 31 Dec 2009","Burundi",2009,635,"Alabama",8,"Mobile",8,79942
"231",97190,"From: 01 Jan 2010","To: 31 Dec 2010","Burundi",2010,435,"Alabama",1,"Mobile",1,71361
"232",102338,"From: 01 Jan 2011","To: 31 Dec 2011","Burundi",2011,129,"Arizona",15,"Phoenix",13,51458
"233",7943,"From: 01 Jan 2012","To: 31 Dec 2012","Burundi",2012,183,"Arizona",2,"Tucson",2,66292
"234",23504,"From: 01 Jan 2013","To: 31 Dec 2013","Burundi",2013,162,"Arizona",12,"Phoenix",5,66066
"235",29157,"From: 01 Jan 2014","To: 31 Dec 2014","Burundi",2014,133,"Arizona",11,"Phoenix",9,72820
"236",56159,"From: 01 Jan 2015","To: 31 Dec 2015","Burundi",2015,1208,"Arizona",166,"Glendale",19,66517
"237",14084,"From: 01 Jan 2016","To: 31 Dec 2016","Burundi",2016,777,"Arizona",92,"Glendale",1,96874
"238",2794,"From: 01 Jan 2017","To: 31 Dec 2017","Burundi",2017,136,"Arizona",17,"Phoenix",10,33368
"239",18912,"From: 01 Jan 2018","To: 31 Dec 2018","Burundi",2018,260,"Arizona",23,"Glendale",3,22874
"240",33415,"From: 01 Jan 2019","To: 31 Dec 2019","Burundi",2019,131,"Arizona",1,"Phoenix",1,27514
"241",58486,"From: 01 Jan 2002","To: 31 Dec 2002","California",2002,4895,"Afghanistan",201,"Burbank",6,30289
"242",107332,"From: 01 Jan 2003","To: 31 Dec 2003","California",2003,4615,"Afghanistan",196,"Alameda",10,32235
"243",70516,"From: 01 Jan 2004","To: 31 Dec 2004","California",2004,7332,"Afghanistan",101,"Alameda",3,56342
"244",77044,"From: 01 Jan 2005","To: 31 Dec 2005","California",2005,7102,"Afghanistan",57,"Alameda",1,51897
"245",88413,"From: 01 Jan 2006","To: 31 Dec 2006","California",2006,5316,"Afghanistan",65,"Citrus Heights",5,39552
"246",83039,"From: 01 Jan 2007","To: 31 Dec 2007","California",2007,6875,"Afghanistan",47,"Antelope",8,47753
"247",40640,"From: 01 Jan 2008","To: 31 Dec 2008","California",2008,9710,"Afghanistan",44,"Antelope",5,64733
"248",46609,"From: 01 Jan 2009","To: 31 Dec 2009","California",2009,11512,"Afghanistan",64,"Anaheim",1,79942
"249",93885,"From: 01 Jan 2010","To: 31 Dec 2010","California",2010,8036,"Afghanistan",98,"Alameda",3,71361
"250",99632,"From: 01 Jan 2011","To: 31 Dec 2011","California",2011,4165,"Afghanistan",93,"Anaheim",8,51458
"251",4852,"From: 01 Jan 2012","To: 31 Dec 2012","California",2012,6230,"Afghanistan",118,"Fremont",2,66292
"252",20263,"From: 01 Jan 2013","To: 31 Dec 2013","California",2013,5904,"Afghanistan",163,"Anaheim",3,66066
"253",25845,"From: 01 Jan 2014","To: 31 Dec 2014","California",2014,6239,"Afghanistan",132,"Antioch",4,72820
"254",52809,"From: 01 Jan 2015","To: 31 Dec 2015","California",2015,5611,"Afghanistan",268,"Antelope",4,66517
"255",10154,"From: 01 Jan 2016","To: 31 Dec 2016","California",2016,8921,"Afghanistan",442,"Auburn",1,96874
"256",78,"From: 01 Jan 2017","To: 31 Dec 2017","California",2017,3101,"Afghanistan",106,"Anaheim",1,33368
"257",17026,"From: 01 Jan 2018","To: 31 Dec 2018","California",2018,1432,"Afghanistan",166,"El Cajon",3,22874
"258",31515,"From: 01 Jan 2019","To: 31 Dec 2019","California",2019,1802,"Afghanistan",326,"Carmichael",11,27514
"259",61816,"From: 01 Jan 2002","To: 31 Dec 2002","Cambodia",2002,11,"North Carolina",11,"Charlotte",7,30289
"260",74185,"From: 01 Jan 2004","To: 31 Dec 2004","Cambodia",2004,7,"California",4,"Elk Grove",4,56342
"261",80313,"From: 01 Jan 2005","To: 31 Dec 2005","Cambodia",2005,5,"California",4,"Sacramento",4,51897
"262",91405,"From: 01 Jan 2006","To: 31 Dec 2006","Cambodia",2006,20,"Colorado",4,"Denver",4,39552
"263",86164,"From: 01 Jan 2007","To: 31 Dec 2007","Cambodia",2007,12,"California",3,"San Jose",3,47753
"264",44155,"From: 01 Jan 2008","To: 31 Dec 2008","Cambodia",2008,5,"California",5,"Yucca Valley",5,64733
"265",50199,"From: 01 Jan 2009","To: 31 Dec 2009","Cambodia",2009,12,"California",1,"Chula Vista",1,79942
"266",97245,"From: 01 Jan 2010","To: 31 Dec 2010","Cambodia",2010,7,"Texas",7,"Dallas",7,71361
"267",102362,"From: 01 Jan 2011","To: 31 Dec 2011","Cambodia",2011,10,"North Carolina",5,"High Point",5,51458
"268",7975,"From: 01 Jan 2012","To: 31 Dec 2012","Cambodia",2012,1,"South Dakota",1,"Sioux Falls",1,66292
"269",23527,"From: 01 Jan 2013","To: 31 Dec 2013","Cambodia",2013,42,"Maryland",4,"Severn",4,66066
"270",29184,"From: 01 Jan 2014","To: 31 Dec 2014","Cambodia",2014,32,"California",12,"Oakland",3,72820
"271",56224,"From: 01 Jan 2015","To: 31 Dec 2015","Cambodia",2015,1,"New York",1,"Rochester",1,66517
"272",14148,"From: 01 Jan 2016","To: 31 Dec 2016","Cambodia",2016,17,"California",8,"Glendale",6,96874
"273",2817,"From: 01 Jan 2017","To: 31 Dec 2017","Cambodia",2017,3,"North Carolina",3,"High Point",3,33368
"274",33438,"From: 01 Jan 2019","To: 31 Dec 2019","Cambodia",2019,1,"New York",1,"Utica",1,27514
"275",61818,"From: 01 Jan 2002","To: 31 Dec 2002","Cameroon",2002,8,"Arizona",2,"Phoenix",2,30289
"276",110746,"From: 01 Jan 2003","To: 31 Dec 2003","Cameroon",2003,4,"Maryland",1,"Silver Spring",1,32235
"277",74187,"From: 01 Jan 2004","To: 31 Dec 2004","Cameroon",2004,1,"New York",1,"Buffalo",1,56342
"278",80315,"From: 01 Jan 2005","To: 31 Dec 2005","Cameroon",2005,6,"Maryland",1,"Baltimore",1,51897
"279",91411,"From: 01 Jan 2006","To: 31 Dec 2006","Cameroon",2006,29,"Arizona",1,"Phoenix",1,39552
"280",86167,"From: 01 Jan 2007","To: 31 Dec 2007","Cameroon",2007,7,"Idaho",1,"Boise",1,47753
"281",44156,"From: 01 Jan 2008","To: 31 Dec 2008","Cameroon",2008,2,"California",2,"Berkeley",2,64733
"282",50203,"From: 01 Jan 2009","To: 31 Dec 2009","Cameroon",2009,3,"Arizona",1,"Phoenix",1,79942
"283",97246,"From: 01 Jan 2010","To: 31 Dec 2010","Cameroon",2010,5,"New Hampshire",4,"Concord",4,71361
"284",7976,"From: 01 Jan 2012","To: 31 Dec 2012","Cameroon",2012,7,"Connecticut",1,"New Haven",1,66292
"285",29194,"From: 01 Jan 2014","To: 31 Dec 2014","Cameroon",2014,5,"Arizona",2,"Tucson",2,72820
"286",56225,"From: 01 Jan 2015","To: 31 Dec 2015","Cameroon",2015,8,"Arizona",1,"Tucson",1,66517
"287",14152,"From: 01 Jan 2016","To: 31 Dec 2016","Cameroon",2016,18,"Arizona",5,"Phoenix",4,96874
"288",2818,"From: 01 Jan 2017","To: 31 Dec 2017","Cameroon",2017,17,"Arizona",1,"Tucson",1,33368
"289",18953,"From: 01 Jan 2018","To: 31 Dec 2018","Cameroon",2018,18,"Colorado",5,"Denver",3,22874
"290",33439,"From: 01 Jan 2019","To: 31 Dec 2019","Cameroon",2019,27,"Arizona",1,"Phoenix",1,27514
"291",7979,"From: 01 Jan 2012","To: 31 Dec 2012","Canada",2012,1,"Colorado",1,"Denver",1,66292
"292",110749,"From: 01 Jan 2003","To: 31 Dec 2003","Central African Republic",2003,1,"Oregon",1,"Portland",1,32235
"293",74188,"From: 01 Jan 2004","To: 31 Dec 2004","Central African Republic",2004,24,"Arizona",4,"Phoenix",4,56342
"294",80318,"From: 01 Jan 2005","To: 31 Dec 2005","Central African Republic",2005,17,"Massachusetts",8,"Worcester",8,51897
"295",91421,"From: 01 Jan 2006","To: 31 Dec 2006","Central African Republic",2006,8,"Florida",2,"Jacksonville",2,39552
"296",86171,"From: 01 Jan 2007","To: 31 Dec 2007","Central African Republic",2007,13,"Arizona",2,"Tucson",2,47753
"297",44157,"From: 01 Jan 2008","To: 31 Dec 2008","Central African Republic",2008,56,"Arizona",14,"Phoenix",5,64733
"298",50205,"From: 01 Jan 2009","To: 31 Dec 2009","Central African Republic",2009,68,"Florida",6,"Jacksonville",6,79942
"299",97248,"From: 01 Jan 2010","To: 31 Dec 2010","Central African Republic",2010,71,"Arizona",9,"Phoenix",3,71361
"300",102364,"From: 01 Jan 2011","To: 31 Dec 2011","Central African Republic",2011,183,"Arizona",17,"Phoenix",15,51458
"301",7980,"From: 01 Jan 2012","To: 31 Dec 2012","Central African Republic",2012,107,"Arizona",18,"Phoenix",14,66292
"302",23535,"From: 01 Jan 2013","To: 31 Dec 2013","Central African Republic",2013,316,"Arizona",40,"Phoenix",27,66066
"303",29197,"From: 01 Jan 2014","To: 31 Dec 2014","Central African Republic",2014,200,"Arizona",15,"Glendale",6,72820
"304",56232,"From: 01 Jan 2015","To: 31 Dec 2015","Central African Republic",2015,108,"Arizona",1,"Glendale",1,66517
"305",14163,"From: 01 Jan 2016","To: 31 Dec 2016","Central African Republic",2016,555,"Alabama",5,"Mobile",5,96874
"306",2828,"From: 01 Jan 2017","To: 31 Dec 2017","Central African Republic",2017,104,"Arizona",15,"Glendale",3,33368
"307",18963,"From: 01 Jan 2018","To: 31 Dec 2018","Central African Republic",2018,150,"Arizona",11,"Tucson",11,22874
"308",33454,"From: 01 Jan 2019","To: 31 Dec 2019","Central African Republic",2019,287,"Arizona",19,"Glendale",12,27514
"309",61822,"From: 01 Jan 2002","To: 31 Dec 2002","Chad",2002,1,"Connecticut",1,"New Haven",1,30289
"310",110750,"From: 01 Jan 2003","To: 31 Dec 2003","Chad",2003,5,"Colorado",1,"Fort Collins",1,32235
"311",91424,"From: 01 Jan 2006","To: 31 Dec 2006","Chad",2006,5,"Georgia",1,"Decatur",1,39552
"312",86176,"From: 01 Jan 2007","To: 31 Dec 2007","Chad",2007,9,"Arizona",4,"Tucson",4,47753
"313",44167,"From: 01 Jan 2008","To: 31 Dec 2008","Chad",2008,23,"Alabama",2,"Mobile",2,64733
"314",50216,"From: 01 Jan 2009","To: 31 Dec 2009","Chad",2009,14,"Arizona",6,"Phoenix",6,79942
"315",97261,"From: 01 Jan 2010","To: 31 Dec 2010","Chad",2010,43,"Arizona",3,"Phoenix",2,71361
"316",102390,"From: 01 Jan 2011","To: 31 Dec 2011","Chad",2011,2,"Georgia",2,"Atlanta",2,51458
"317",7995,"From: 01 Jan 2012","To: 31 Dec 2012","Chad",2012,16,"Arizona",6,"Phoenix",5,66292
"318",23561,"From: 01 Jan 2013","To: 31 Dec 2013","Chad",2013,28,"Arizona",2,"Tucson",2,66066
"319",29229,"From: 01 Jan 2014","To: 31 Dec 2014","Chad",2014,31,"Arizona",8,"Phoenix",1,72820
"320",56253,"From: 01 Jan 2015","To: 31 Dec 2015","Chad",2015,6,"Arizona",3,"Tucson",3,66517
"321",14207,"From: 01 Jan 2016","To: 31 Dec 2016","Chad",2016,7,"Arizona",5,"Tucson",5,96874
"322",2849,"From: 01 Jan 2017","To: 31 Dec 2017","Chad",2017,3,"New York",1,"Utica",1,33368
"323",33479,"From: 01 Jan 2019","To: 31 Dec 2019","Chad",2019,8,"Maryland",1,"Baltimore",1,27514
"324",61823,"From: 01 Jan 2002","To: 31 Dec 2002","China",2002,6,"Hawaii",1,"Honolulu",1,30289
"325",110753,"From: 01 Jan 2003","To: 31 Dec 2003","China",2003,8,"California",5,"El Cerrito",3,32235
"326",74194,"From: 01 Jan 2004","To: 31 Dec 2004","China",2004,5,"New York",1,"New York",1,56342
"327",80320,"From: 01 Jan 2005","To: 31 Dec 2005","China",2005,13,"California",4,"Monterey Park",4,51897
"328",91426,"From: 01 Jan 2006","To: 31 Dec 2006","China",2006,29,"California",2,"Monterey Park",2,39552
"329",86179,"From: 01 Jan 2007","To: 31 Dec 2007","China",2007,34,"Arizona",7,"Phoenix",7,47753
"330",44174,"From: 01 Jan 2008","To: 31 Dec 2008","China",2008,29,"Arizona",1,"Phoenix",1,64733
"331",50218,"From: 01 Jan 2009","To: 31 Dec 2009","China",2009,77,"Arizona",9,"Phoenix",9,79942
"332",97273,"From: 01 Jan 2010","To: 31 Dec 2010","China",2010,49,"California",11,"Alhambra",1,71361
"333",102391,"From: 01 Jan 2011","To: 31 Dec 2011","China",2011,34,"Arizona",3,"Phoenix",3,51458
"334",8004,"From: 01 Jan 2012","To: 31 Dec 2012","China",2012,45,"California",14,"Daly City",3,66292
"335",23569,"From: 01 Jan 2013","To: 31 Dec 2013","China",2013,91,"Arizona",2,"Phoenix",2,66066
"336",29234,"From: 01 Jan 2014","To: 31 Dec 2014","China",2014,50,"California",10,"Garden Grove",1,72820
"337",56257,"From: 01 Jan 2015","To: 31 Dec 2015","China",2015,33,"Arizona",1,"Glendale",1,66517
"338",14210,"From: 01 Jan 2016","To: 31 Dec 2016","China",2016,56,"California",7,"Los Angeles",2,96874
"339",2852,"From: 01 Jan 2017","To: 31 Dec 2017","China",2017,15,"Colorado",3,"Denver",3,33368
"340",18987,"From: 01 Jan 2018","To: 31 Dec 2018","China",2018,2,"New York",2,"Flushing",1,22874
"341",33483,"From: 01 Jan 2019","To: 31 Dec 2019","China",2019,1,"New York",1,"New York",1,27514
"342",61828,"From: 01 Jan 2002","To: 31 Dec 2002","Colombia",2002,15,"Arizona",2,"Phoenix",2,30289
"343",110757,"From: 01 Jan 2003","To: 31 Dec 2003","Colombia",2003,296,"Arizona",15,"Phoenix",15,32235
"344",74198,"From: 01 Jan 2004","To: 31 Dec 2004","Colombia",2004,489,"Arizona",56,"Phoenix",56,56342
"345",80328,"From: 01 Jan 2005","To: 31 Dec 2005","Colombia",2005,259,"Arizona",12,"Phoenix",12,51897
"346",91439,"From: 01 Jan 2006","To: 31 Dec 2006","Colombia",2006,122,"Arizona",5,"Phoenix",5,39552
"347",86195,"From: 01 Jan 2007","To: 31 Dec 2007","Colombia",2007,85,"Arizona",8,"Phoenix",8,47753
"348",44187,"From: 01 Jan 2008","To: 31 Dec 2008","Colombia",2008,56,"Arizona",4,"Phoenix",4,64733
"349",50239,"From: 01 Jan 2009","To: 31 Dec 2009","Colombia",2009,85,"Arizona",2,"Phoenix",1,79942
"350",97293,"From: 01 Jan 2010","To: 31 Dec 2010","Colombia",2010,96,"Arizona",2,"Phoenix",2,71361
"351",102406,"From: 01 Jan 2011","To: 31 Dec 2011","Colombia",2011,49,"California",5,"San Diego",5,51458
"352",8023,"From: 01 Jan 2012","To: 31 Dec 2012","Colombia",2012,173,"Florida",50,"Delray Beach",4,66292
"353",23597,"From: 01 Jan 2013","To: 31 Dec 2013","Colombia",2013,186,"Alaska",6,"Anchorage",6,66066
"354",29250,"From: 01 Jan 2014","To: 31 Dec 2014","Colombia",2014,461,"Alabama",5,"Mobile",5,72820
"355",56275,"From: 01 Jan 2015","To: 31 Dec 2015","Colombia",2015,433,"Alabama",8,"Mobile",8,66517
"356",14230,"From: 01 Jan 2016","To: 31 Dec 2016","Colombia",2016,476,"Alabama",2,"Mobile",2,96874
"357",2860,"From: 01 Jan 2017","To: 31 Dec 2017","Colombia",2017,180,"Alabama",3,"Bessemer",3,33368
"358",18989,"From: 01 Jan 2018","To: 31 Dec 2018","Colombia",2018,136,"Arizona",5,"Tucson",5,22874
"359",33484,"From: 01 Jan 2019","To: 31 Dec 2019","Colombia",2019,312,"Arizona",11,"Phoenix",6,27514
"360",58858,"From: 01 Jan 2002","To: 31 Dec 2002","Colorado",2002,480,"Afghanistan",29,"Colorado Springs",10,30289
"361",107717,"From: 01 Jan 2003","To: 31 Dec 2003","Colorado",2003,574,"Afghanistan",28,"Colorado Springs",8,32235
"362",70914,"From: 01 Jan 2004","To: 31 Dec 2004","Colorado",2004,801,"Afghanistan",6,"Thornton",6,56342
"363",77446,"From: 01 Jan 2005","To: 31 Dec 2005","Colorado",2005,861,"Afghanistan",5,"Denver",5,51897
"364",88767,"From: 01 Jan 2006","To: 31 Dec 2006","Colorado",2006,843,"Afghanistan",24,"Denver",24,39552
"365",83414,"From: 01 Jan 2007","To: 31 Dec 2007","Colorado",2007,957,"Belarus",2,"Aurora",2,47753
"366",41066,"From: 01 Jan 2008","To: 31 Dec 2008","Colorado",2008,1331,"Bhutan",350,"Aurora",3,64733
"367",47078,"From: 01 Jan 2009","To: 31 Dec 2009","Colorado",2009,1944,"Afghanistan",2,"Denver",2,79942
"368",94278,"From: 01 Jan 2010","To: 31 Dec 2010","Colorado",2010,1925,"Afghanistan",4,"Commerce City",1,71361
"369",99932,"From: 01 Jan 2011","To: 31 Dec 2011","Colorado",2011,1469,"Belarus",1,"Denver",1,51458
"370",5171,"From: 01 Jan 2012","To: 31 Dec 2012","Colorado",2012,1612,"Belarus",4,"Denver",4,66292
"371",20584,"From: 01 Jan 2013","To: 31 Dec 2013","Colorado",2013,1667,"Afghanistan",18,"Colorado Springs",1,66066
"372",26163,"From: 01 Jan 2014","To: 31 Dec 2014","Colorado",2014,1926,"Afghanistan",17,"Colorado Springs",1,72820
"373",53090,"From: 01 Jan 2015","To: 31 Dec 2015","Colorado",2015,1625,"Afghanistan",20,"Colorado Springs",10,66517
"374",10512,"From: 01 Jan 2016","To: 31 Dec 2016","Colorado",2016,1910,"Afghanistan",43,"Denver",36,96874
"375",315,"From: 01 Jan 2017","To: 31 Dec 2017","Colorado",2017,667,"Afghanistan",18,"Denver",18,33368
"376",17170,"From: 01 Jan 2018","To: 31 Dec 2018","Colorado",2018,537,"Afghanistan",19,"Denver",13,22874
"377",31649,"From: 01 Jan 2019","To: 31 Dec 2019","Colorado",2019,526,"Afghanistan",28,"Denver",6,27514
"378",61834,"From: 01 Jan 2002","To: 31 Dec 2002","Congo",2002,12,"Arizona",4,"Phoenix",2,30289
"379",110804,"From: 01 Jan 2003","To: 31 Dec 2003","Congo",2003,39,"Arizona",4,"Phoenix",3,32235
"380",74264,"From: 01 Jan 2004","To: 31 Dec 2004","Congo",2004,69,"Arizona",7,"Phoenix",7,56342
"381",80364,"From: 01 Jan 2005","To: 31 Dec 2005","Congo",2005,50,"Connecticut",12,"Bridgeport",12,51897
"382",91468,"From: 01 Jan 2006","To: 31 Dec 2006","Congo",2006,87,"Arizona",11,"Phoenix",11,39552
"383",86209,"From: 01 Jan 2007","To: 31 Dec 2007","Congo",2007,196,"Arizona",3,"Phoenix",3,47753
"384",44206,"From: 01 Jan 2008","To: 31 Dec 2008","Congo",2008,210,"Arizona",13,"Phoenix",5,64733
"385",50259,"From: 01 Jan 2009","To: 31 Dec 2009","Congo",2009,346,"Arizona",27,"Phoenix",15,79942
"386",97316,"From: 01 Jan 2010","To: 31 Dec 2010","Congo",2010,72,"Arizona",13,"Phoenix",5,71361
"387",102415,"From: 01 Jan 2011","To: 31 Dec 2011","Congo",2011,32,"Arizona",2,"Tucson",2,51458
"388",8039,"From: 01 Jan 2012","To: 31 Dec 2012","Congo",2012,141,"Arizona",2,"Tucson",2,66292
"389",23630,"From: 01 Jan 2013","To: 31 Dec 2013","Congo",2013,117,"Arizona",4,"Tucson",4,66066
"390",29297,"From: 01 Jan 2014","To: 31 Dec 2014","Congo",2014,58,"Alaska",3,"Anchorage",3,72820
"391",56323,"From: 01 Jan 2015","To: 31 Dec 2015","Congo",2015,22,"Colorado",1,"Denver",1,66517
"392",14277,"From: 01 Jan 2016","To: 31 Dec 2016","Congo",2016,16,"Arizona",1,"Tucson",1,96874
"393",2895,"From: 01 Jan 2017","To: 31 Dec 2017","Congo",2017,4,"Nevada",1,"Las Vegas",1,33368
"394",19010,"From: 01 Jan 2018","To: 31 Dec 2018","Congo",2018,7,"Arizona",1,"Phoenix",1,22874
"395",33526,"From: 01 Jan 2019","To: 31 Dec 2019","Congo",2019,1,"New York",1,"Rochester",1,27514
"396",58918,"From: 01 Jan 2002","To: 31 Dec 2002","Connecticut",2002,493,"Afghanistan",44,"Bridgeport",30,30289
"397",107777,"From: 01 Jan 2003","To: 31 Dec 2003","Connecticut",2003,215,"Afghanistan",21,"Bridgeport",12,32235
"398",70977,"From: 01 Jan 2004","To: 31 Dec 2004","Connecticut",2004,428,"Afghanistan",8,"Ansonia",1,56342
"399",77505,"From: 01 Jan 2005","To: 31 Dec 2005","Connecticut",2005,578,"Afghanistan",35,"Clinton",4,51897
"400",88828,"From: 01 Jan 2006","To: 31 Dec 2006","Connecticut",2006,254,"Afghanistan",9,"Bridgeport",1,39552
"401",83474,"From: 01 Jan 2007","To: 31 Dec 2007","Connecticut",2007,486,"Afghanistan",11,"Hartford",2,47753
"402",41120,"From: 01 Jan 2008","To: 31 Dec 2008","Connecticut",2008,390,"Burma",156,"Hartford",155,64733
"403",47140,"From: 01 Jan 2009","To: 31 Dec 2009","Connecticut",2009,407,"Afghanistan",4,"New Haven",4,79942
"404",94341,"From: 01 Jan 2010","To: 31 Dec 2010","Connecticut",2010,514,"Afghanistan",23,"Hamden",7,71361
"405",99980,"From: 01 Jan 2011","To: 31 Dec 2011","Connecticut",2011,375,"Afghanistan",8,"Bridgeport",1,51458
"406",5230,"From: 01 Jan 2012","To: 31 Dec 2012","Connecticut",2012,509,"Afghanistan",14,"Clinton",4,66292
"407",20640,"From: 01 Jan 2013","To: 31 Dec 2013","Connecticut",2013,547,"Afghanistan",13,"New Haven",13,66066
"408",26227,"From: 01 Jan 2014","To: 31 Dec 2014","Connecticut",2014,534,"Afghanistan",4,"Hartford",1,72820
"409",53155,"From: 01 Jan 2015","To: 31 Dec 2015","Connecticut",2015,510,"Afghanistan",11,"Hartford",7,66517
"410",10582,"From: 01 Jan 2016","To: 31 Dec 2016","Connecticut",2016,897,"Afghanistan",38,"Hartford",18,96874
"411",369,"From: 01 Jan 2017","To: 31 Dec 2017","Connecticut",2017,270,"Afghanistan",18,"Hartford",1,33368
"412",17215,"From: 01 Jan 2018","To: 31 Dec 2018","Connecticut",2018,149,"Afghanistan",17,"New Haven",17,22874
"413",31690,"From: 01 Jan 2019","To: 31 Dec 2019","Connecticut",2019,146,"Afghanistan",20,"Bridgeport",5,27514
"414",74284,"From: 01 Jan 2004","To: 31 Dec 2004","Costa Rica",2004,1,"New York",1,"Yonkers",1,56342
"415",80374,"From: 01 Jan 2005","To: 31 Dec 2005","Costa Rica",2005,2,"Florida",2,"Pompano Beach",2,51897
"416",61839,"From: 01 Jan 2002","To: 31 Dec 2002","Croatia",2002,117,"Alabama",3,"Mobile",3,30289
"417",110816,"From: 01 Jan 2003","To: 31 Dec 2003","Croatia",2003,140,"Arizona",8,"Phoenix",8,32235
"418",74285,"From: 01 Jan 2004","To: 31 Dec 2004","Croatia",2004,101,"Arizona",8,"Phoenix",8,56342
"419",80375,"From: 01 Jan 2005","To: 31 Dec 2005","Croatia",2005,18,"Iowa",1,"Altoona",1,51897
"420",56331,"From: 01 Jan 2015","To: 31 Dec 2015","Croatia",2015,1,"Oregon",1,"Portland",1,66517
"421",14284,"From: 01 Jan 2016","To: 31 Dec 2016","Croatia",2016,2,"Oregon",2,"Portland",2,96874
"422",61870,"From: 01 Jan 2002","To: 31 Dec 2002","Cuba",2002,1829,"Alabama",4,"Mobile",4,30289
"423",110847,"From: 01 Jan 2003","To: 31 Dec 2003","Cuba",2003,468,"Alabama",13,"Mobile",13,32235
"424",74313,"From: 01 Jan 2004","To: 31 Dec 2004","Cuba",2004,3808,"Alabama",23,"Mobile",23,56342
"425",80379,"From: 01 Jan 2005","To: 31 Dec 2005","Cuba",2005,6433,"Alabama",6,"Ashland",1,51897
"426",91480,"From: 01 Jan 2006","To: 31 Dec 2006","Cuba",2006,2574,"Alabama",3,"Mobile",3,39552
"427",86239,"From: 01 Jan 2007","To: 31 Dec 2007","Cuba",2007,3249,"Alabama",21,"Mobile",21,47753
"428",44241,"From: 01 Jan 2008","To: 31 Dec 2008","Cuba",2008,4340,"Alabama",20,"Mobile",20,64733
"429",50302,"From: 01 Jan 2009","To: 31 Dec 2009","Cuba",2009,4790,"Alabama",31,"Birmingham",5,79942
"430",97333,"From: 01 Jan 2010","To: 31 Dec 2010","Cuba",2010,4865,"Alabama",19,"Mobile",17,71361
"431",102429,"From: 01 Jan 2011","To: 31 Dec 2011","Cuba",2011,2151,"Arizona",67,"Glendale",1,51458
"432",8064,"From: 01 Jan 2012","To: 31 Dec 2012","Cuba",2012,2707,"Alabama",6,"Mobile",5,66292
"433",23653,"From: 01 Jan 2013","To: 31 Dec 2013","Cuba",2013,4101,"Alabama",6,"Mobile",6,66066
"434",29314,"From: 01 Jan 2014","To: 31 Dec 2014","Cuba",2014,3703,"Alabama",10,"Mobile",10,72820
"435",56332,"From: 01 Jan 2015","To: 31 Dec 2015","Cuba",2015,1060,"Arizona",36,"Glendale",18,66517
"436",14285,"From: 01 Jan 2016","To: 31 Dec 2016","Cuba",2016,351,"Alabama",2,"Mobile",2,96874
"437",2898,"From: 01 Jan 2017","To: 31 Dec 2017","Cuba",2017,87,"Connecticut",1,"New Haven",1,33368
"438",33527,"From: 01 Jan 2019","To: 31 Dec 2019","Cuba",2019,3,"Florida",1,"Doral",1,27514
